acquisitionDate,additionalInfo_ACTION,additionalInfo_FORMED_GEN,additionalInfo_Fe_avg,additionalInfo_HARVDATE,additionalInfo_HETER_GROUP,additionalInfo_NOTE_AA_text,additionalInfo_PLOTS_IN_TRIAL,additionalInfo_PRODLOC,additionalInfo_PRODSEASON,additionalInfo_QPM_ZN_DONOR,additionalInfo_REC_PARENT,additionalInfo_SOWDATE,additionalInfo_YEARCODE,additionalInfo_Zn_avg,breedingMethodDbId,countryOfOriginCode,defaultDisplayName,donors,germplasmDbId,germplasmName,pedigree,storageTypes,synonyms,taxonIds
2021-03-25,selfed,BC0F3,22.35,20210325,B,,A346-7,centro,2020C,NA,NA,20201109,A346,32.03,40,CE,X2G05U00009-5,[],2QEDGFWlzfNQN,X2G05U00009-5,X2G05U00009-5,[],"[{""synonym"": ""SNMLWZ200117"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-7"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,21.08,20210325,B,,A346-8,centro,2020C,NA,NA,20201109,A346,30.12,40,CE,X2G05U00009-6,[],2QEDGUxbh0VZk,X2G05U00009-6,X2G05U00009-6,[],"[{""synonym"": ""SNMLWZ200118"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-8"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,22.55,20210325,B,,A346-9,centro,2020C,NA,NA,20201109,A346,31.83,40,CE,X2G05U00009-7,[],2QEDGcAFsfuuF,X2G05U00009-7,X2G05U00009-7,[],"[{""synonym"": ""SNMLWZ200119"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-9"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,22.13,20210325,B,,A346-10,centro,2020C,NA,NA,20201109,A346,30.16,40,CE,X2G05U00009-8,[],2QEDG2ZlF39vo,X2G05U00009-8,X2G05U00009-8,[],"[{""synonym"": ""SNMLWZ200120"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-10"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,20.66,20210325,B,,A346-11,centro,2020C,NA,NA,20201109,A346,27.88,40,CE,X2G05U00009-9,[],2QEDGWLNfOE7j,X2G05U00009-9,X2G05U00009-9,[],"[{""synonym"": ""SNMLWZ200121"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-11"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,15.3,20210325,B,,A346-12,centro,2020C,NA,NA,20201109,A346,21.83,40,CE,X2G05U00009-10,[],2QEDGfSEdEvd0,X2G05U00009-10,X2G05U00009-10,[],"[{""synonym"": ""SNMLWZ200122"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-12"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,23.8,20210325,B,,A346-13,centro,2020C,NA,NA,20201109,A346,31.08,40,CE,X2G05U00009-11,[],2QEDGdxsCLW4j,X2G05U00009-11,X2G05U00009-11,[],"[{""synonym"": ""SNMLWZ200123"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-13"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,20.33,20210325,B,,A346-15,centro,2020C,NA,NA,20201109,A346,25.64,40,CE,X2G05U00009-12,[],2QEDGeSNrajxa,X2G05U00009-12,X2G05U00009-12,[],"[{""synonym"": ""SNMLWZ200124"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-15"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,20.39,20210325,B,,A346-16,centro,2020C,NA,NA,20201109,A346,28.42,40,CE,X2G05U00009-13,[],2QEDGB7tD0iFM,X2G05U00009-13,X2G05U00009-13,[],"[{""synonym"": ""SNMLWZ200125"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-16"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,18.33,20210325,B,,A346-19,centro,2020C,NA,NA,20201109,A346,27.11,40,CE,X2G05U00009-14,[],2QEDGnjpiCpRi,X2G05U00009-14,X2G05U00009-14,[],"[{""synonym"": ""SNMLWZ200126"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-19"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,16.27,20210325,B,,A346-20,centro,2020C,NA,NA,20201109,A346,25.3,40,CE,X2G05U00009-15,[],2QEDGo0rKHMew,X2G05U00009-15,X2G05U00009-15,[],"[{""synonym"": ""SNMLWZ200127"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-20"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,19.75,20210325,B,,A346-21,centro,2020C,NA,NA,20201109,A346,33.93,40,CE,X2G05U00009-16,[],2QEDGPB7h8wnJ,X2G05U00009-16,X2G05U00009-16,[],"[{""synonym"": ""SNMLWZ200128"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-21"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,19.09,20210325,B,,A346-22,centro,2020C,NA,NA,20201109,A346,27.69,40,CE,X2G05U00009-17,[],2QEDG2yecd0xP,X2G05U00009-17,X2G05U00009-17,[],"[{""synonym"": ""SNMLWZ200129"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-22"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,17.84,20210325,B,,A346-23,centro,2020C,NA,NA,20201109,A346,28.98,40,CE,X2G05U00009-18,[],2QEDGHc6K5Xll,X2G05U00009-18,X2G05U00009-18,[],"[{""synonym"": ""SNMLWZ200130"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-23"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,23.06,20210325,B,,A346-24,centro,2020C,NA,NA,20201109,A346,32.45,40,CE,X2G05U00009-19,[],2QEDGa5sBtKNd,X2G05U00009-19,X2G05U00009-19,[],"[{""synonym"": ""SNMLWZ200131"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-24"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,20.27,20210325,B,,A346-25,centro,2020C,NA,NA,20201109,A346,28.08,40,CE,X2G05U00009-20,[],2QEDGrTJPcd6T,X2G05U00009-20,X2G05U00009-20,[],"[{""synonym"": ""SNMLWZ200132"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-25"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,19.45,20210325,B,,A346-26,centro,2020C,NA,NA,20201109,A346,27.82,40,CE,X2G05U00009-21,[],2QEDGbgdM3OXJ,X2G05U00009-21,X2G05U00009-21,[],"[{""synonym"": ""SNMLWZ200133"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-26"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,24.56,20210325,B,,A346-27,centro,2020C,NA,NA,20201109,A346,32.61,40,CE,X2G05U00009-22,[],2QEDGu70KoxBH,X2G05U00009-22,X2G05U00009-22,[],"[{""synonym"": ""SNMLWZ200134"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-27"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,21.06,20210325,B,,A346-29,centro,2020C,NA,NA,20201109,A346,33.28,40,CE,X2G05U00009-23,[],2QEDG4AvoKo71,X2G05U00009-23,X2G05U00009-23,[],"[{""synonym"": ""SNMLWZ200135"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-29"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,17.65,20210325,B,,A346-31,centro,2020C,NA,NA,20201109,A346,24.52,40,CE,X2G05U00009-24,[],2QEDGiYJxSoTe,X2G05U00009-24,X2G05U00009-24,[],"[{""synonym"": ""SNMLWZ200136"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-31"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,18.33,20210325,B,,A346-32,centro,2020C,NA,NA,20201109,A346,26.13,40,CE,X2G05U00009-25,[],2QEDGdowNFjY3,X2G05U00009-25,X2G05U00009-25,[],"[{""synonym"": ""SNMLWZ200137"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-32"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,25.58,20210325,B,,A346-34,centro,2020C,NA,NA,20201109,A346,32.39,40,CE,X2G05U00009-26,[],2QEDG9zvXdhkZ,X2G05U00009-26,X2G05U00009-26,[],"[{""synonym"": ""SNMLWZ200138"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-34"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,15.86,20210325,B,,A346-35,centro,2020C,NA,NA,20201109,A346,26,40,CE,X2G05U00009-27,[],2QEDGnXfei61y,X2G05U00009-27,X2G05U00009-27,[],"[{""synonym"": ""SNMLWZ200139"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-35"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,20.72,20210325,B,,A346-36,centro,2020C,NA,NA,20201109,A346,32.26,40,CE,X2G05U00009-28,[],2QEDGVsHsS12g,X2G05U00009-28,X2G05U00009-28,[],"[{""synonym"": ""SNMLWZ200140"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-36"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,14.4,20210325,B,,A346-37,centro,2020C,NA,NA,20201109,A346,22.7,40,CE,X2G05U00009-29,[],2QEDGH1gjIfaK,X2G05U00009-29,X2G05U00009-29,[],"[{""synonym"": ""SNMLWZ200141"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-37"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,20.8,20210325,B,,A346-39,centro,2020C,NA,NA,20201109,A346,27.68,40,CE,X2G05U00009-30,[],2QEDGpRtdEeNx,X2G05U00009-30,X2G05U00009-30,[],"[{""synonym"": ""SNMLWZ200142"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-39"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,22.66,20210325,B,,A346-41,centro,2020C,NA,NA,20201109,A346,28.83,40,CE,X2G05U00009-31,[],2QEDGFGNgmEGm,X2G05U00009-31,X2G05U00009-31,[],"[{""synonym"": ""SNMLWZ200143"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-41"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,22.44,20210325,B,,A346-43,centro,2020C,NA,NA,20201109,A346,28.14,40,CE,X2G05U00009-32,[],2QEDGaf7IiIn1,X2G05U00009-32,X2G05U00009-32,[],"[{""synonym"": ""SNMLWZ200144"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-43"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,23.29,20210325,B,,A346-44,centro,2020C,NA,NA,20201109,A346,31.4,40,CE,X2G05U00009-33,[],2QEDGD8cP47j4,X2G05U00009-33,X2G05U00009-33,[],"[{""synonym"": ""SNMLWZ200145"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-44"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,17.84,20210325,B,,A346-45,centro,2020C,NA,NA,20201109,A346,25.41,40,CE,X2G05U00009-34,[],2QEDGXPOj19cH,X2G05U00009-34,X2G05U00009-34,[],"[{""synonym"": ""SNMLWZ200146"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-45"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,14.27,20210325,B,,A346-46,centro,2020C,NA,NA,20201109,A346,22.9,40,CE,X2G05U00009-35,[],2QEDGTbqLoVCf,X2G05U00009-35,X2G05U00009-35,[],"[{""synonym"": ""SNMLWZ200147"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-46"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,19.02,20210325,B,,A346-47,centro,2020C,NA,NA,20201109,A346,31.51,40,CE,X2G05U00009-36,[],2QEDGDwFmwi1y,X2G05U00009-36,X2G05U00009-36,[],"[{""synonym"": ""SNMLWZ200148"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-47"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,20.06,20210325,B,,A346-48,centro,2020C,NA,NA,20201109,A346,27.79,40,CE,X2G05U00009-37,[],2QEDGOLY4EBkD,X2G05U00009-37,X2G05U00009-37,[],"[{""synonym"": ""SNMLWZ200149"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-48"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,16.55,20210325,B,,A346-49,centro,2020C,NA,NA,20201109,A346,21.47,40,CE,X2G05U00009-38,[],2QEDGlkhQnScw,X2G05U00009-38,X2G05U00009-38,[],"[{""synonym"": ""SNMLWZ200150"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-49"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,17.81,20210325,B,,A346-51,centro,2020C,NA,NA,20201109,A346,24.25,40,CE,X2G05U00009-39,[],2QEDGjGZkuTHA,X2G05U00009-39,X2G05U00009-39,[],"[{""synonym"": ""SNMLWZ200151"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-51"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,24.52,20210325,B,,A346-52,centro,2020C,NA,NA,20201109,A346,26.97,40,CE,X2G05U00009-40,[],2QEDGHG6wk0sL,X2G05U00009-40,X2G05U00009-40,[],"[{""synonym"": ""SNMLWZ200152"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-52"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,25.49,20210325,B,,A346-53,centro,2020C,NA,NA,20201109,A346,32.58,40,CE,X2G05U00009-41,[],2QEDGkcdvJcBe,X2G05U00009-41,X2G05U00009-41,[],"[{""synonym"": ""SNMLWZ200153"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-53"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,18.34,20210325,B,,A346-54,centro,2020C,NA,NA,20201109,A346,30.3,40,CE,X2G05U00009-42,[],2QEDGbQWLcSgJ,X2G05U00009-42,X2G05U00009-42,[],"[{""synonym"": ""SNMLWZ200154"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-54"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,21.18,20210325,B,,A346-55,centro,2020C,NA,NA,20201109,A346,28.38,40,CE,X2G05U00009-43,[],2QEDGUfLVaV9a,X2G05U00009-43,X2G05U00009-43,[],"[{""synonym"": ""SNMLWZ200155"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-55"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,22.92,20210325,B,,A346-57,centro,2020C,NA,NA,20201109,A346,29.44,40,CE,X2G05U00009-44,[],2QEDGuf9BfoJj,X2G05U00009-44,X2G05U00009-44,[],"[{""synonym"": ""SNMLWZ200156"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-57"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,22.21,20210325,B,,A346-58,centro,2020C,NA,NA,20201109,A346,29.1,40,CE,X2G05U00009-45,[],2QEDG6TCIJkT1,X2G05U00009-45,X2G05U00009-45,[],"[{""synonym"": ""SNMLWZ200157"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-58"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,17.84,20210325,B,,A346-59,centro,2020C,NA,NA,20201109,A346,26.27,40,CE,X2G05U00009-46,[],2QEDGteYrCfaQ,X2G05U00009-46,X2G05U00009-46,[],"[{""synonym"": ""SNMLWZ200158"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-59"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,16.91,20210325,B,,A346-60,centro,2020C,NA,NA,20201109,A346,25.79,40,CE,X2G05U00009-47,[],2QEDGnvmeHt8y,X2G05U00009-47,X2G05U00009-47,[],"[{""synonym"": ""SNMLWZ200159"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-60"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,21.2,20210325,B,,A346-64,centro,2020C,NA,NA,20201109,A346,25,40,CE,X2G05U00009-48,[],2QEDGYHadhKUg,X2G05U00009-48,X2G05U00009-48,[],"[{""synonym"": ""SNMLWZ200160"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-64"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,19.66,20210325,B,,A346-65,centro,2020C,NA,NA,20201109,A346,29.94,40,CE,X2G05U00009-49,[],2QEDGDIhIDayW,X2G05U00009-49,X2G05U00009-49,[],"[{""synonym"": ""SNMLWZ200161"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-65"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,22.08,20210325,B,,A346-66,centro,2020C,NA,NA,20201109,A346,31.2,40,CE,X2G05U00009-50,[],2QEDG6T6MB9IM,X2G05U00009-50,X2G05U00009-50,[],"[{""synonym"": ""SNMLWZ200162"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-66"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,21.51,20210325,B,,A346-67,centro,2020C,NA,NA,20201109,A346,26.81,40,CE,X2G05U00009-51,[],2QEDGN5g9Kj4Q,X2G05U00009-51,X2G05U00009-51,[],"[{""synonym"": ""SNMLWZ200163"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-65"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,20.44,20210325,B,,A346-68,centro,2020C,NA,NA,20201109,A346,27.35,40,CE,X2G05U00009-52,[],2QEDGGwtEFzLn,X2G05U00009-52,X2G05U00009-52,[],"[{""synonym"": ""SNMLWZ200164"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-68"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,19.99,20210325,B,,A346-70,centro,2020C,NA,NA,20201109,A346,25.02,40,CE,X2G05U00009-53,[],2QEDGA8xZbL87,X2G05U00009-53,X2G05U00009-53,[],"[{""synonym"": ""SNMLWZ200165"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-70"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,17.74,20210325,B,,A346-71,centro,2020C,NA,NA,20201109,A346,29.61,40,CE,X2G05U00009-54,[],2QEDGbLCKS6Q9,X2G05U00009-54,X2G05U00009-54,[],"[{""synonym"": ""SNMLWZ200166"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-71"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,61.62,20210325,B,,A346-74,centro,2020C,NA,NA,20201109,A346,31.37,40,CE,X2G05U00009-55,[],2QEDGHXGJpL6B,X2G05U00009-55,X2G05U00009-55,[],"[{""synonym"": ""SNMLWZ200167"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-74"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,19.94,20210325,B,,A346-75,centro,2020C,NA,NA,20201109,A346,28.4,40,CE,X2G05U00009-56,[],2QEDGWOnsyYc9,X2G05U00009-56,X2G05U00009-56,[],"[{""synonym"": ""SNMLWZ200168"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-75"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,16.09,20210325,B,,A346-76,centro,2020C,NA,NA,20201109,A346,22.75,40,CE,X2G05U00009-57,[],2QEDGvklR7a6q,X2G05U00009-57,X2G05U00009-57,[],"[{""synonym"": ""SNMLWZ200169"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-76"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,21.73,20210325,B,,A346-77,centro,2020C,NA,NA,20201109,A346,31.32,40,CE,X2G05U00009-58,[],2QEDGWPvd4kEW,X2G05U00009-58,X2G05U00009-58,[],"[{""synonym"": ""SNMLWZ200170"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-77"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,20.51,20210325,B,,A346-78,centro,2020C,NA,NA,20201109,A346,32.49,40,CE,X2G05U00009-59,[],2QEDGmK6ZABoP,X2G05U00009-59,X2G05U00009-59,[],"[{""synonym"": ""SNMLWZ200171"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-78"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,16.39,20210325,B,,A346-79,centro,2020C,NA,NA,20201109,A346,25.9,40,CE,X2G05U00009-60,[],2QEDGlhC7ZwaB,X2G05U00009-60,X2G05U00009-60,[],"[{""synonym"": ""SNMLWZ200172"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-79"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,22.14,20210325,B,,A346-80,centro,2020C,NA,NA,20201109,A346,29.35,40,CE,X2G05U00009-61,[],2QEDGR4gQiKtG,X2G05U00009-61,X2G05U00009-61,[],"[{""synonym"": ""SNMLWZ200173"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-80"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,19.92,20210325,B,,A346-81,centro,2020C,NA,NA,20201109,A346,30.1,40,CE,X2G05U00009-62,[],2QEDGlGmy5c5S,X2G05U00009-62,X2G05U00009-62,[],"[{""synonym"": ""SNMLWZ200174"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-81"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,20.59,20210325,B,,A346-82,centro,2020C,NA,NA,20201109,A346,28.54,40,CE,X2G05U00009-63,[],2QEDGPIzP1RWj,X2G05U00009-63,X2G05U00009-63,[],"[{""synonym"": ""SNMLWZ200175"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-82"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,20.6,20210325,B,,A346-83,centro,2020C,NA,NA,20201109,A346,28.66,40,CE,X2G05U00009-64,[],2QEDGRYePPDTh,X2G05U00009-64,X2G05U00009-64,[],"[{""synonym"": ""SNMLWZ200176"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-83"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,17.49,20210325,B,,A346-84,centro,2020C,NA,NA,20201109,A346,29.73,40,CE,X2G05U00009-65,[],2QEDGSHMc2LZ0,X2G05U00009-65,X2G05U00009-65,[],"[{""synonym"": ""SNMLWZ200177"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-84"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,18.56,20210325,B,,A346-85,centro,2020C,NA,NA,20201109,A346,31.2,40,CE,X2G05U00009-66,[],2QEDGrvjw7abj,X2G05U00009-66,X2G05U00009-66,[],"[{""synonym"": ""SNMLWZ200178"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-85"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,20.37,20210325,B,,A346-86,centro,2020C,NA,NA,20201109,A346,30.62,40,CE,X2G05U00009-67,[],2QEDGNxtMY5V1,X2G05U00009-67,X2G05U00009-67,[],"[{""synonym"": ""SNMLWZ200179"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-86"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,20.16,20210325,B,,A346-87,centro,2020C,NA,NA,20201109,A346,28.91,40,CE,X2G05U00009-68,[],2QEDGFVdI1nJU,X2G05U00009-68,X2G05U00009-68,[],"[{""synonym"": ""SNMLWZ200180"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-87"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,18.93,20210325,B,,A346-89,centro,2020C,NA,NA,20201109,A346,28.88,40,CE,X2G05U00009-69,[],2QEDGxElQtpy4,X2G05U00009-69,X2G05U00009-69,[],"[{""synonym"": ""SNMLWZ200181"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-89"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,19.71,20210325,B,,A346-90,centro,2020C,NA,NA,20201109,A346,27.22,40,CE,X2G05U00009-70,[],2QEDGC1bcDG3N,X2G05U00009-70,X2G05U00009-70,[],"[{""synonym"": ""SNMLWZ200182"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-90"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,18.76,20210325,B,,A347-1,centro,2020C,NA,NA,20201109,A347,28.5,40,CE,X2G05U00010-1,[],2QEDGLhC6b9ox,X2G05U00010-1,X2G05U00010-1,[],"[{""synonym"": ""SNMLWZ200183"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-1"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,20.43,20210325,B,,A347-3,centro,2020C,NA,NA,20201109,A347,27.62,40,CE,X2G05U00010-2,[],2QEDGFmvo8o9h,X2G05U00010-2,X2G05U00010-2,[],"[{""synonym"": ""SNMLWZ200184"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-3"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,23.2,20210325,B,,A347-4,centro,2020C,NA,NA,20201109,A347,23.62,40,CE,X2G05U00010-3,[],2QEDGORXhiTDe,X2G05U00010-3,X2G05U00010-3,[],"[{""synonym"": ""SNMLWZ200185"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-4"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,22.51,20210325,B,,A347-6,centro,2020C,NA,NA,20201109,A347,34.25,40,CE,X2G05U00010-4,[],2QEDGIR8CREvM,X2G05U00010-4,X2G05U00010-4,[],"[{""synonym"": ""SNMLWZ200186"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-6"", ""type"": ""PED""}]",[]
2021-03-25,selfed,BC0F3,17.61,20210325,B,,A347-7,centro,2020C,NA,NA,20201109,A347,27.08,40,CE,X2G05U00010-5,[],2QEDGQTURAF0P,X2G05U00010-5,X2G05U00010-5,[],"[{""synonym"": ""SNMLWZ200187"", ""type"": ""LNAME""}, {""synonym"": ""(CLWQHZN49/CML576 )-B-7"", ""type"": ""PED""}]",[]
